policy_id,product_type,region,sum_insured,annual_premium,start_date,end_date,earned_premium,status
POL-20497,Liability,South,3182436.95,1646.05,2023-04-25,2024-04-24,1131.94,Active
POL-20498,Property,East,5743216.28,1700.43,2023-05-13,2024-05-12,1085.48,Active
POL-20499,Motor,East,742395.3,1392.52,2022-11-09,2023-11-09,1194.13,Active
POL-20500,Motor,East,1386637.23,1503.91,2022-04-27,2023-04-27,482.08,Active
POL-20501,Liability,South,1563124.43,2442.83,2022-04-23,2023-04-23,756.27,Active
POL-20502,Motor,South,374019.36,2429.05,2022-05-08,2023-05-08,851.83,Active
POL-20503,Motor,South,718906.3,2134.05,2023-01-10,2024-01-10,2081.43,Active
POL-20504,Liability,South,631616.93,1982.47,2023-03-05,2024-03-04,1640.29,Active
POL-20505,Property,West,8082982.66,796.95,2022-02-11,2023-02-11,91.7,Active
POL-20506,Property,West,5032828.31,974.01,2022-08-13,2023-08-13,600.41,Active
POL-20507,Motor,South,317164.56,1313.44,2022-05-29,2023-05-29,536.17,Active
POL-20508,Motor,North,404156.9,1038.79,2022-11-13,2023-11-13,902.18,Active
POL-20509,Property,West,19148861.0,1121.06,2023-06-08,2024-06-07,635.78,Active
POL-20510,Motor,North,1024668.94,2668.15,2022-01-16,2023-01-16,116.96,Active
POL-20511,Motor,East,256654.69,1493.0,2023-04-27,2024-04-26,1018.51,Active
POL-20512,Motor,East,954127.56,2941.68,2022-08-31,2023-08-31,1958.43,Active
POL-20513,Property,West,7347776.17,1314.24,2022-04-28,2023-04-28,424.88,Active
POL-20514,Motor,West,1121846.27,747.69,2022-03-02,2023-03-02,124.96,Active
POL-20515,Liability,Central,4859764.05,1641.61,2022-03-03,2023-03-03,278.85,Active
POL-20516,Motor,South,630434.07,1676.8,2022-06-05,2023-06-05,716.66,Lapsed
POL-20517,Motor,North,870799.56,1374.19,2022-12-12,2023-12-12,1302.65,Active
POL-20518,Liability,East,1841690.04,1199.04,2023-04-06,2024-04-05,886.96,Lapsed
POL-20519,Liability,South,841228.32,3190.82,2022-09-27,2023-09-27,2360.34,Active
POL-20520,Property,East,6146240.23,940.67,2022-09-17,2023-09-17,670.07,Active
POL-20521,Liability,Central,1028154.3,2038.66,2023-04-21,2024-04-20,1424.27,Active
POL-20522,Motor,South,438670.61,1291.19,2023-02-03,2024-02-03,1174.45,Active
POL-20523,Motor,East,786227.87,2426.65,2023-01-07,2024-01-07,2386.76,Active
POL-20524,Motor,North,890936.18,1389.13,2022-05-22,2023-05-22,540.43,Active
POL-20525,Motor,West,897156.82,6567.32,2022-08-14,2023-08-14,4066.34,Active
POL-20526,Property,East,7329077.18,637.83,2022-03-30,2023-03-30,155.53,Active
POL-20527,Property,South,12656090.95,1120.76,2022-11-15,2023-11-15,979.51,Active
POL-20528,Motor,East,1313077.2,679.77,2022-07-08,2023-07-08,351.99,Active
POL-20529,Motor,South,1452945.55,2010.2,2022-01-12,2023-01-12,66.09,Lapsed
POL-20530,Liability,East,3805014.97,3351.82,2022-04-23,2023-04-23,1037.69,Active
POL-20531,Motor,South,1301717.66,4301.86,2023-03-28,2024-03-27,3288.27,Active
POL-20532,Motor,South,947366.32,2085.8,2022-03-31,2023-03-31,514.31,Active
POL-20533,Motor,North,416346.85,1740.47,2022-04-17,2023-04-17,510.22,Active
POL-20534,Motor,South,444773.56,1379.84,2023-03-03,2024-03-02,1149.24,Active
POL-20535,Motor,South,909100.84,4433.5,2022-01-30,2023-01-30,364.4,Active
POL-20536,Motor,West,847694.03,2813.87,2022-10-11,2023-10-11,2189.42,Active
POL-20537,Motor,West,842692.05,1346.34,2022-11-29,2023-11-29,1228.3,Active
POL-20538,Motor,North,339768.65,2673.56,2022-03-17,2023-03-17,556.69,Active
POL-20539,Motor,West,1069937.23,4473.68,2023-05-20,2024-05-19,2770.0,Active
POL-20540,Motor,East,1234101.95,914.18,2022-03-25,2023-03-25,210.39,Active
POL-20541,Motor,South,959652.03,1122.0,2022-12-22,2023-12-22,1094.33,Active
POL-20542,Motor,North,1079579.34,4147.66,2022-01-31,2023-01-31,352.27,Lapsed
POL-20543,Liability,East,2809007.96,1095.84,2022-03-12,2023-03-12,213.16,Active
POL-20544,Property,North,4229001.35,1270.7,2022-12-26,2023-12-26,1253.3,Active
POL-20545,Motor,South,371937.82,4161.52,2023-06-20,2024-06-19,2223.28,Active
POL-20546,Motor,West,345812.68,1968.43,2023-04-15,2024-04-14,1407.56,Active
POL-20547,Property,North,14943009.8,499.71,2022-10-12,2023-10-12,390.18,Cancelled
POL-20548,Motor,West,811498.18,931.65,2022-10-20,2023-10-20,747.87,Active
POL-20549,Property,South,16184014.12,2257.51,2022-11-01,2023-11-01,1886.41,Active
POL-20550,Liability,South,1014534.55,1811.95,2022-11-14,2023-11-14,1578.63,Active
POL-20551,Motor,East,1088310.9,479.28,2023-06-13,2024-06-12,265.24,Active
POL-20552,Motor,South,760418.08,1140.14,2022-12-28,2023-12-28,1130.77,Cancelled
POL-20553,Motor,Central,514351.97,1079.05,2022-09-01,2023-09-01,721.34,Active
POL-20554,Motor,North,587844.86,1852.1,2022-01-12,2023-01-12,60.89,Lapsed
POL-20555,Motor,West,380200.13,1069.76,2023-05-14,2024-05-13,679.95,Active
POL-20556,Property,West,18357560.26,795.15,2023-01-26,2024-01-26,740.69,Active
POL-20557,Motor,North,276046.4,3025.3,2023-05-12,2024-05-11,1939.51,Cancelled
POL-20558,Property,West,13281565.96,684.1,2022-07-08,2023-07-08,354.23,Active
POL-20559,Property,East,19034768.39,400.9,2022-02-16,2023-02-16,51.62,Active
POL-20560,Motor,Central,331758.58,1001.13,2022-06-25,2023-06-25,482.74,Active
POL-20561,Liability,South,4132578.47,3389.57,2022-10-24,2023-10-24,2758.09,Active
POL-20562,Property,South,13847533.77,1947.91,2023-03-29,2024-03-28,1483.61,Active
POL-20563,Motor,Central,238961.99,1327.23,2022-05-15,2023-05-15,490.89,Active
POL-20564,Liability,West,3174427.06,1351.99,2022-04-17,2023-04-17,396.34,Lapsed
POL-20565,Property,West,13391285.0,1572.06,2022-12-03,2023-12-03,1451.47,Active
POL-20566,Motor,South,1172894.96,1141.12,2022-02-02,2023-02-02,103.17,Active
POL-20567,Motor,East,1235584.38,522.61,2022-01-14,2023-01-14,20.05,Active
POL-20568,Motor,Central,1316927.43,4071.52,2023-05-03,2024-05-02,2710.63,Active
POL-20569,Property,East,17202149.33,2212.83,2022-10-04,2023-10-04,1679.32,Lapsed
POL-20570,Liability,West,1750437.61,1833.39,2022-10-26,2023-10-26,1501.87,Active
POL-20571,Motor,Central,793503.68,3167.77,2022-06-16,2023-06-16,1449.37,Lapsed
POL-20572,Motor,West,1307812.57,847.28,2022-05-11,2023-05-11,304.09,Active
POL-20573,Motor,West,312490.49,2040.45,2023-05-18,2024-05-17,1274.58,Active
POL-20574,Property,North,5762438.73,2881.46,2022-01-31,2023-01-31,244.73,Lapsed
POL-20575,Motor,North,1318580.21,1495.15,2023-06-10,2024-06-09,839.74,Lapsed
POL-20576,Motor,West,1483804.34,1296.21,2023-01-27,2024-01-27,1203.88,Active
POL-20577,Motor,Central,456219.84,3005.84,2022-08-29,2023-08-29,1984.68,Active
POL-20578,Property,East,14031395.38,953.28,2022-12-13,2023-12-13,906.27,Active
POL-20579,Motor,West,567536.33,2530.69,2023-04-06,2024-04-05,1872.02,Lapsed
POL-20580,Motor,North,1121988.23,1698.4,2023-03-30,2024-03-29,1288.92,Active
POL-20581,Motor,North,935479.99,2082.16,2023-03-06,2024-03-05,1717.07,Active
POL-20582,Motor,North,381676.11,1274.38,2022-02-17,2023-02-17,167.59,Active
POL-20583,Motor,North,563134.67,1776.01,2022-06-28,2023-06-28,870.98,Active
POL-20584,Motor,North,509039.89,1035.75,2023-02-08,2024-02-08,927.92,Active
POL-20585,Property,North,4165293.48,2967.84,2022-06-24,2023-06-24,1422.94,Active
POL-20586,Motor,West,420136.53,1058.43,2022-07-22,2023-07-22,588.66,Active
POL-20587,Motor,East,1140488.62,821.2,2022-10-19,2023-10-19,656.96,Active
POL-20588,Motor,East,223855.57,1503.06,2022-07-25,2023-07-25,848.3,Active
POL-20589,Motor,South,331041.1,2270.9,2022-03-23,2023-03-23,510.18,Active
POL-20590,Motor,South,571812.48,951.82,2022-03-31,2023-03-31,234.69,Active
POL-20591,Motor,North,651625.54,2181.05,2023-02-04,2024-02-04,1977.88,Active
POL-20592,Motor,West,544432.15,2297.18,2022-05-29,2023-05-29,937.75,Active
POL-20593,Motor,North,1025209.72,3447.31,2023-02-11,2024-02-11,3060.08,Active
POL-20594,Liability,Central,2902044.94,1763.0,2023-01-10,2024-01-10,1719.53,Active
POL-20595,Motor,South,295696.5,1504.71,2022-04-12,2023-04-12,420.5,Active
POL-20596,Motor,South,416386.21,3466.39,2022-10-28,2023-10-28,2858.58,Active
POL-20597,Liability,North,2989663.78,1888.17,2023-06-15,2024-06-14,1034.61,Active
POL-20598,Motor,North,601309.08,607.52,2022-05-29,2023-05-29,248.0,Active
POL-20599,Property,South,8393932.29,1132.44,2022-03-16,2023-03-16,232.69,Active
POL-20600,Motor,Central,583805.44,1119.06,2022-12-05,2023-12-05,1039.34,Active
POL-20601,Property,North,5791819.43,690.64,2022-12-19,2023-12-19,667.93,Active
POL-20602,Liability,East,3823581.65,6520.31,2023-06-15,2024-06-14,3572.77,Active
POL-20603,Motor,South,1384994.97,1871.05,2023-01-23,2024-01-23,1758.28,Active
POL-20604,Liability,West,4747975.37,2334.27,2022-06-30,2023-06-30,1157.54,Active
POL-20605,Motor,West,434390.21,2378.0,2023-02-06,2024-02-06,2143.46,Lapsed
POL-20606,Property,North,5960335.85,1442.97,2022-05-30,2023-05-30,593.0,Active
POL-20607,Motor,North,1329755.57,1004.63,2022-02-14,2023-02-14,123.86,Active
POL-20608,Motor,West,986005.51,3871.63,2022-05-07,2023-05-07,1347.12,Lapsed
POL-20609,Motor,West,722079.31,1599.36,2022-10-25,2023-10-25,1305.78,Active
POL-20610,Liability,West,895075.84,562.62,2022-04-26,2023-04-26,178.8,Active
POL-20611,Property,West,13683652.83,1364.39,2022-01-26,2023-01-26,97.19,Active
POL-20612,Liability,Central,4434892.07,813.29,2022-03-27,2023-03-27,191.63,Active
POL-20613,Motor,South,1133307.55,4753.78,2022-12-17,2023-12-17,4571.44,Lapsed
POL-20614,Motor,South,652385.08,1661.92,2023-01-02,2024-01-02,1657.36,Active
POL-20615,Motor,Central,767076.56,1499.58,2023-03-06,2024-03-05,1236.64,Active
POL-20616,Motor,South,297736.18,1090.37,2023-02-28,2024-02-28,917.11,Lapsed
POL-20617,Motor,Central,1010857.41,1155.74,2022-08-16,2023-08-16,721.94,Active
POL-20618,Liability,West,1145248.05,2687.73,2022-04-06,2023-04-06,706.91,Active
POL-20619,Liability,West,3096742.9,2291.94,2023-01-28,2024-01-28,2122.4,Active
POL-20620,Motor,Central,1355756.96,1348.71,2023-01-10,2024-01-10,1315.45,Active
POL-20621,Motor,West,424513.73,2830.21,2022-12-28,2023-12-28,2806.95,Active
POL-20622,Property,North,12825435.65,897.36,2022-09-07,2023-09-07,614.63,Cancelled
POL-20623,Property,East,14385110.35,1388.94,2023-04-14,2024-04-13,996.99,Lapsed
POL-20624,Property,South,5351702.75,1794.72,2022-06-18,2023-06-18,830.98,Active
POL-20625,Motor,East,1479813.39,2312.19,2022-08-07,2023-08-07,1387.31,Active
POL-20626,Motor,South,1466183.97,3067.33,2022-06-30,2023-06-30,1521.06,Active
POL-20627,Motor,South,1234803.77,1832.33,2023-05-01,2024-04-30,1229.92,Active
POL-20628,Liability,East,4594053.11,833.91,2023-03-13,2024-03-12,671.69,Cancelled
POL-20629,Property,West,16164389.29,1537.69,2022-11-23,2023-11-23,1377.6,Active
POL-20630,Liability,North,2742681.99,1489.93,2023-04-16,2024-04-15,1061.32,Active
POL-20631,Motor,South,488198.95,1622.32,2022-12-14,2023-12-14,1546.76,Active
POL-20632,Motor,West,731117.56,767.85,2022-05-08,2023-05-08,269.27,Active
POL-20633,Motor,West,448364.68,2140.42,2022-04-25,2023-04-25,674.38,Active
POL-20634,Liability,North,2470312.02,2584.37,2022-06-14,2023-06-14,1168.28,Active
POL-20635,Motor,North,1491417.43,881.28,2022-01-07,2023-01-07,16.9,Active
POL-20636,Property,East,3130577.17,760.52,2022-04-04,2023-04-04,195.86,Active
POL-20637,Motor,Central,1118412.49,2048.56,2022-01-13,2023-01-13,72.96,Active
POL-20638,Motor,South,912822.52,828.4,2023-05-29,2024-05-28,492.5,Active
POL-20639,Motor,Central,533566.89,970.33,2022-08-07,2023-08-07,582.2,Lapsed
POL-20640,Motor,Central,207843.81,3371.79,2022-07-14,2023-07-14,1801.37,Active
POL-20641,Property,West,6016618.49,2485.61,2023-02-11,2024-02-11,2206.4,Active
POL-20642,Liability,Central,2121973.13,2442.42,2023-04-30,2024-04-29,1646.12,Active
POL-20643,Property,South,8292088.27,2163.36,2022-03-11,2023-03-11,414.89,Cancelled
POL-20644,Motor,East,1235244.5,3057.25,2022-11-01,2023-11-01,2554.69,Cancelled
POL-20645,Property,West,2886672.31,2257.26,2022-06-24,2023-06-24,1082.25,Active
POL-20646,Motor,North,861413.47,1595.22,2022-12-04,2023-12-04,1477.22,Active
POL-20647,Property,West,12853859.5,2632.2,2023-05-28,2024-05-27,1572.11,Active
POL-20648,Property,Central,5591164.18,1541.42,2022-07-12,2023-07-12,815.05,Active
POL-20649,Motor,East,1079211.69,2238.92,2022-09-11,2023-09-11,1558.04,Active
POL-20650,Motor,North,698593.57,1926.54,2022-11-17,2023-11-17,1694.3,Active
POL-20651,Motor,North,1016721.63,1822.91,2022-07-04,2023-07-04,923.94,Active
POL-20652,Motor,North,1065434.01,2733.21,2022-06-18,2023-06-18,1265.52,Active
POL-20653,Liability,North,3689317.98,3681.42,2022-04-20,2023-04-20,1109.47,Active
POL-20654,Property,Central,7187961.77,3221.77,2022-10-19,2023-10-19,2577.42,Active
POL-20655,Motor,North,1031619.72,2066.74,2022-11-10,2023-11-10,1777.97,Active
POL-20656,Motor,Central,656387.03,2950.1,2023-01-30,2024-01-30,2715.7,Active
POL-20657,Property,West,19385510.13,2744.12,2022-08-24,2023-08-24,1774.28,Active
POL-20658,Motor,West,643894.01,2670.24,2022-12-28,2023-12-28,2648.29,Active
POL-20659,Motor,West,1240026.66,3144.62,2022-08-25,2023-08-25,2041.85,Active
POL-20660,Property,North,12947927.09,725.12,2022-07-20,2023-07-20,399.31,Active
POL-20661,Motor,West,1076572.87,1968.3,2022-03-03,2023-03-03,334.34,Active
POL-20662,Motor,South,261337.03,752.57,2022-06-26,2023-06-26,364.95,Active
POL-20663,Motor,North,882944.69,874.1,2022-09-09,2023-09-09,603.49,Active
POL-20664,Motor,Central,822854.41,2485.0,2022-11-18,2023-11-18,2192.24,Active
POL-20665,Liability,South,1080822.25,8923.1,2022-12-03,2023-12-03,8238.59,Active
POL-20666,Property,West,5509833.23,1223.15,2022-07-24,2023-07-24,686.97,Lapsed
POL-20667,Liability,North,3313575.41,1518.53,2022-11-18,2023-11-18,1339.64,Active
POL-20668,Liability,North,1170714.6,4503.24,2023-05-06,2024-05-05,2961.03,Active
POL-20669,Motor,East,467995.08,1439.6,2022-08-20,2023-08-20,915.04,Active
POL-20670,Motor,North,1078537.92,1357.85,2022-10-22,2023-10-22,1097.44,Active
POL-20671,Property,West,5084714.55,2299.98,2023-02-12,2024-02-12,2035.32,Active
POL-20672,Motor,North,1498907.31,2092.35,2022-11-15,2023-11-15,1828.65,Active
POL-20673,Liability,East,4678538.13,2200.11,2023-06-18,2024-06-17,1187.46,Active
POL-20674,Motor,South,350461.82,1797.4,2022-05-17,2023-05-17,674.64,Lapsed
POL-20675,Motor,South,956714.86,4715.73,2023-05-29,2024-05-28,2803.6,Active
POL-20676,Property,West,9928329.17,1090.44,2022-06-02,2023-06-02,457.09,Active
POL-20677,Liability,East,3892588.41,2535.38,2022-05-10,2023-05-10,903.01,Active
POL-20678,Property,North,6717092.28,4903.47,2022-10-27,2023-10-27,4030.25,Active
POL-20679,Motor,South,1282899.53,1574.3,2022-08-28,2023-08-28,1035.15,Active
POL-20680,Motor,South,1351801.09,1937.28,2023-02-23,2024-02-23,1655.98,Active
POL-20681,Motor,East,1403059.47,1822.13,2022-01-22,2023-01-22,109.83,Active
POL-20682,Property,West,16114380.5,715.43,2022-12-29,2023-12-29,711.51,Active
POL-20683,Motor,South,314089.8,1926.96,2022-10-19,2023-10-19,1541.57,Active
POL-20684,Property,South,2792142.35,697.63,2023-03-11,2024-03-10,565.75,Lapsed
POL-20685,Motor,West,1303734.72,1518.55,2023-01-22,2024-01-22,1431.18,Active
POL-20686,Motor,North,393757.53,729.78,2022-07-27,2023-07-27,415.88,Cancelled
POL-20687,Liability,West,4071406.19,1377.87,2022-04-05,2023-04-05,358.62,Active
POL-20688,Motor,Central,380328.46,2206.55,2022-08-06,2023-08-06,1317.88,Active
POL-20689,Property,West,9598485.3,2931.43,2023-06-10,2024-06-09,1646.42,Active
POL-20690,Motor,South,1055444.85,5121.3,2023-04-19,2024-04-18,3605.96,Active
POL-20691,Liability,North,3174996.55,1012.97,2022-09-20,2023-09-20,729.89,Active
POL-20692,Motor,South,362189.83,626.34,2022-08-21,2023-08-21,399.83,Active
POL-20693,Motor,North,1479029.6,684.7,2022-03-29,2023-03-29,165.08,Active
POL-20694,Liability,East,4677074.55,1199.39,2023-04-27,2024-04-26,818.22,Lapsed
POL-20695,Property,East,17339867.74,1675.72,2022-02-02,2023-02-02,151.5,Active
POL-20696,Motor,West,340556.26,1765.86,2023-03-05,2024-03-04,1461.07,Lapsed
POL-20697,Motor,West,1158635.54,688.74,2023-02-27,2024-02-27,581.19,Active
POL-20698,Motor,South,474269.52,1086.4,2022-07-17,2023-07-17,589.34,Active
POL-20699,Liability,South,1099745.43,1797.78,2022-11-25,2023-11-25,1620.47,Active
POL-20700,Property,East,3601580.95,1018.13,2022-01-29,2023-01-29,80.89,Active
POL-20701,Liability,West,4521563.23,1229.98,2022-06-20,2023-06-20,576.24,Lapsed
POL-20702,Liability,East,593831.26,1244.31,2022-01-29,2023-01-29,98.86,Active
POL-20703,Motor,North,857543.25,4616.04,2023-03-04,2024-03-03,3831.94,Lapsed
POL-20704,Property,Central,4652980.85,2158.82,2022-02-13,2023-02-13,260.24,Active
POL-20705,Property,North,7403811.1,1143.03,2022-02-25,2023-02-25,175.37,Active
POL-20706,Property,West,2776718.81,2129.8,2023-04-18,2024-04-17,1505.45,Active
POL-20707,Property,South,8658369.43,3006.52,2023-02-12,2024-02-12,2660.56,Active
POL-20708,Motor,East,1093737.14,1518.48,2023-05-27,2024-05-26,911.09,Active
POL-20709,Liability,Central,645079.61,679.24,2023-04-16,2024-04-15,483.84,Lapsed
POL-20710,Property,East,7694602.26,1540.67,2023-04-19,2024-04-18,1084.8,Active
POL-20711,Liability,West,1802016.42,656.01,2023-04-23,2024-04-22,454.71,Active
POL-20712,Motor,West,201274.32,2446.57,2023-05-19,2024-05-18,1521.57,Active
POL-20713,Motor,West,1262621.25,814.23,2022-09-18,2023-09-18,582.23,Active
POL-20714,Property,East,14037440.38,999.53,2023-02-21,2024-02-21,859.87,Active
POL-20715,Property,North,10117752.79,1973.32,2022-11-14,2023-11-14,1719.22,Lapsed
POL-20716,Motor,Central,434801.31,1665.56,2023-03-21,2024-03-20,1305.07,Active
POL-20717,Motor,East,1060342.29,1527.57,2023-05-07,2024-05-06,1000.24,Active
POL-20718,Property,Central,5048358.82,2294.94,2022-03-15,2023-03-15,465.28,Active
POL-20719,Liability,West,2372716.49,1284.1,2022-04-19,2023-04-19,383.47,Active
POL-20720,Motor,West,551342.08,1674.48,2022-04-20,2023-04-20,504.64,Active
POL-20721,Motor,West,506887.16,2104.93,2023-04-28,2024-04-27,1430.2,Active
POL-20722,Motor,Central,1295793.4,1071.63,2022-07-20,2023-07-20,590.13,Active
POL-20723,Motor,West,1456576.25,1004.23,2022-05-29,2023-05-29,409.95,Active
POL-20724,Motor,East,524230.35,3372.38,2022-02-01,2023-02-01,295.66,Lapsed
POL-20725,Motor,South,1403073.62,1032.94,2023-03-28,2024-03-27,789.56,Active
POL-20726,Property,South,17092353.63,5755.73,2022-10-08,2023-10-08,4431.13,Active
POL-20727,Motor,North,1413328.04,1617.78,2023-04-12,2024-04-11,1170.12,Active
POL-20728,Motor,South,378212.43,1870.56,2023-02-18,2024-02-18,1624.57,Active
POL-20729,Liability,North,1300699.78,2135.4,2023-03-12,2024-03-11,1725.87,Active
POL-20730,Motor,North,552586.85,3222.1,2022-07-19,2023-07-19,1765.54,Active
POL-20731,Property,South,9459464.91,1012.29,2022-02-05,2023-02-05,99.84,Active
POL-20732,Motor,West,860964.85,349.97,2023-06-11,2024-06-10,195.6,Active
POL-20733,Property,North,5074036.79,2620.97,2022-09-25,2023-09-25,1924.44,Active
POL-20734,Property,West,4107392.63,1452.67,2023-04-09,2024-04-08,1062.64,Lapsed
POL-20735,Motor,Central,1154087.35,1415.72,2023-01-28,2024-01-28,1311.0,Lapsed
POL-20736,Property,East,19612436.48,2208.73,2022-03-22,2023-03-22,490.16,Active
POL-20737,Property,South,19327603.02,2577.8,2022-04-16,2023-04-16,748.62,Lapsed
POL-20738,Motor,West,1241111.69,1300.44,2022-04-02,2023-04-02,327.78,Active
POL-20739,Property,West,5925566.83,2437.71,2023-05-12,2024-05-11,1562.81,Active
POL-20740,Motor,South,1369656.39,2490.9,2022-04-29,2023-04-29,812.1,Active
POL-20741,Motor,South,1475235.79,508.44,2023-04-21,2024-04-20,355.21,Cancelled
POL-20742,Liability,Central,1183131.91,2263.97,2022-03-02,2023-03-02,378.36,Active
POL-20743,Motor,East,227759.02,2054.42,2022-05-24,2023-05-24,810.51,Lapsed
POL-20744,Motor,Central,433949.08,1972.61,2022-06-01,2023-06-01,821.47,Active
POL-20745,Motor,East,413925.48,1936.81,2023-03-26,2024-03-25,1491.07,Lapsed
POL-20746,Liability,North,3685967.64,1568.99,2022-03-18,2023-03-18,330.99,Active
POL-20747,Motor,West,603977.33,1653.5,2023-05-18,2024-05-17,1032.87,Active
POL-20748,Motor,Central,924697.41,3150.46,2022-12-30,2023-12-30,3141.83,Active
POL-20749,Property,North,14621094.85,999.91,2022-08-09,2023-08-09,605.42,Active
POL-20750,Property,South,6159077.08,1856.27,2022-11-24,2023-11-24,1668.1,Active
POL-20751,Motor,East,1469188.87,2422.57,2023-06-19,2024-06-18,1300.89,Active
POL-20752,Liability,Central,785960.16,1047.16,2023-06-12,2024-06-11,582.39,Active
POL-20753,Motor,Central,560177.64,1528.61,2022-06-11,2023-06-11,678.45,Active
POL-20754,Property,West,13313033.84,4285.38,2022-11-22,2023-11-22,3827.49,Lapsed
POL-20755,Property,West,17023398.66,1696.62,2022-02-23,2023-02-23,251.01,Active
POL-20756,Motor,North,569988.33,1953.99,2022-01-15,2023-01-15,80.3,Active
POL-20757,Liability,East,3050439.35,912.45,2023-06-01,2024-05-31,534.97,Active
POL-20758,Motor,West,262370.34,1716.35,2022-02-19,2023-02-19,235.12,Lapsed
